Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_09_617.jpg;0;1;0;0.2792921;137.0417;108.162;1.133985;74.87741;-0.0008832282
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_09_659.jpg;0;1;0;0.2969524;137.0455;108.1756;1.277533;74.82468;-0.0006559012
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_09_701.jpg;0;1;0;0.3338217;137.0493;108.1893;1.332013;74.87811;-0.00414463
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_09_744.jpg;0;1;0;0.3756846;137.0528;108.2019;1.239609;74.89072;-0.00220608
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_09_785.jpg;0;1;0;0.4256606;137.0569;108.2168;1.157517;74.77747;0.00101844
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_09_834.jpg;0;1;0;0.4553015;137.064;108.2423;1.092991;74.56052;0.0004735437
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_09_880.jpg;0;1;0;0.5033273;137.0693;108.2614;1.084775;74.59307;-0.0004122331
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_09_926.jpg;0;1;0;0.5179465;137.0748;108.2814;1.083417;74.57083;0.0005178662
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_09_967.jpg;0;1;0;0.5647186;137.081;108.3034;1.116644;74.56446;-5.832114E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_10_009.jpg;0;1;0;0.6078387;137.0909;108.3391;1.189009;74.59998;0.0004065905
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_10_051.jpg;0;1;0;0.6326909;137.0979;108.3643;1.230382;74.54184;-0.0006978941
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_10_093.jpg;0;1;0;0.6543101;137.1051;108.3901;1.242549;74.54443;-0.001262588
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_10_135.jpg;0;1;0;0.6931883;137.1126;108.4171;1.238052;74.55923;-0.001233244
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_10_176.jpg;0;1;0;0.7291154;137.1206;108.4454;1.227341;74.5656;-0.0009743125
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_10_217.jpg;0;1;0;0.780887;137.1288;108.4748;1.208205;74.57072;-0.000932141
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_10_258.jpg;0;1;0;0.8057535;137.1373;108.5053;1.190344;74.58682;-0.0006360787
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_10_300.jpg;0;1;0;0.8353459;137.1463;108.5373;1.191394;74.62195;-0.0007226622
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_10_342.jpg;0;1;0;0.8840583;137.1558;108.5715;1.21492;74.62249;-0.0006231147
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_10_383.jpg;0;1;0;0.9162164;137.1656;108.6068;1.234052;74.62103;-0.0007382585
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_10_425.jpg;0;1;0;0.9496513;137.1758;108.6433;1.244411;74.62018;-0.0007424912
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_10_467.jpg;0;1;0;0.9823151;137.1863;108.6808;1.244623;74.61643;-0.0007376611
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_10_509.jpg;0;1;0;1.014701;137.2026;108.7392;1.228485;74.62238;-0.001091707
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_10_552.jpg;0;1;0;1.046721;137.2139;108.7795;1.210887;74.64385;-0.001585798
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_10_593.jpg;0;1;0;1.071925;137.2255;108.8212;1.211371;74.63815;-0.0008598087
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_10_639.jpg;0;1;0;1.119498;137.2375;108.8643;1.225719;74.57932;-0.0002772998
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_10_679.jpg;0;1;0;1.151668;137.2499;108.9086;1.235389;74.54923;-0.0006758788
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_10_722.jpg;0;1;0;1.180606;137.2626;108.9538;1.233318;74.53478;-0.0009444256
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_10_763.jpg;0;1;0;1.212822;137.2755;109.0001;1.225272;74.53008;-0.0009170025
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_10_805.jpg;0;1;0;1.246492;137.289;109.0479;1.228148;74.5028;-0.0007703741
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_10_846.jpg;0;1;0;1.280047;137.3027;109.0969;1.232828;74.48254;-0.0006656173
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_10_893.jpg;0;1;0;1.309266;137.3241;109.1726;1.23419;74.46841;-0.00093638
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_10_935.jpg;0;1;0;1.343107;137.3387;109.2246;1.238223;74.44824;-0.0008167318
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_10_976.jpg;0;1;0;1.372566;137.3538;109.2779;1.240497;74.43376;-0.000805911
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_11_018.jpg;0;1;0;1.421212;137.3692;109.3324;1.244728;74.42072;-0.0008548558
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_11_058.jpg;0;1;0;1.451418;137.3849;109.388;1.246092;74.41406;-0.0009489803
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_11_100.jpg;0;1;0;1.483017;137.401;109.4449;1.249652;74.40352;-0.0009433241
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_11_143.jpg;0;1;0;1.515225;137.4174;109.5029;1.250951;74.39459;-0.0009261383
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_11_184.jpg;0;1;0;1.546236;137.4342;109.5622;1.253391;74.38629;-0.0009484626
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_11_226.jpg;0;1;0;1.577183;137.4514;109.6226;1.256546;74.37856;-0.0009615136
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_11_273.jpg;0;1;0;1.608073;137.4778;109.7155;1.260697;74.3686;-0.0009958077
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_11_314.jpg;0;1;0;1.638909;137.4958;109.7789;1.264065;74.36115;-0.001017132
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_11_355.jpg;0;1;0;1.669002;137.5141;109.8435;1.264146;74.35317;-0.0009885636
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_11_396.jpg;0;1;0;1.714959;137.5328;109.9093;1.267218;74.34648;-0.001028275
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_11_441.jpg;0;1;0;1.745569;137.5519;109.9762;1.269812;74.33932;-0.001033693
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_11_489.jpg;0;1;0;1.776697;137.5811;110.0789;1.276435;74.32814;-0.00106939
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_11_531.jpg;0;1;0;1.807194;137.601;110.1488;1.279314;74.32108;-0.001073167
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_11_580.jpg;0;1;0;1.852095;137.6212;110.2198;1.280585;74.31381;-0.001076918
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_11_630.jpg;0;1;0;1.882974;137.6523;110.3286;1.287694;74.30093;-0.001101406
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_11_680.jpg;0;1;0;1.92822;137.6734;110.4026;1.290538;74.29422;-0.001094348
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_11_721.jpg;0;1;0;1.958385;137.6948;110.4776;1.290996;74.28691;-0.001095176
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_11_763.jpg;0;1;0;1.988203;137.7166;110.5539;1.296112;74.27875;-0.001136303
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_11_805.jpg;0;1;0;2.018245;137.7388;110.6313;1.297619;74.27193;-0.001127577
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_11_847.jpg;0;1;0;2.047399;137.7612;110.7099;1.299254;74.26545;-0.001162044
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_11_888.jpg;0;1;0;2.07784;137.7955;110.8299;1.304129;74.25287;-0.001182209
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_11_929.jpg;0;1;0;2.106866;137.8188;110.9112;1.304025;74.24603;-0.001178926
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_11_976.jpg;0;1;0;2.137174;137.8425;110.9938;1.307649;74.23802;-0.001192339
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_12_017.jpg;0;0.9506773;0;2.180479;137.8665;111.0774;1.309629;74.23203;-0.001220668
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_12_063.jpg;0;0.8132226;0;2.206787;137.8907;111.1621;1.307863;74.22427;-0.001200652
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_12_105.jpg;0;0.6873165;0;2.228933;137.9153;111.2476;1.304424;74.21865;-0.0007561859
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_12_146.jpg;0;0.5624355;0;2.24603;137.94;111.3338;1.30383;74.21095;-0.0006425777
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_12_188.jpg;0;0.4384578;0;2.258979;137.9774;111.464;1.295423;74.19721;-0.0005972072
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_12_234.jpg;0;0.3112428;0;2.268184;138.0024;111.551;1.278543;74.18768;-0.0005775482
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_12_276.jpg;0;0.1748229;0;2.274516;138.0275;111.6379;1.248429;74.17814;-0.0005206186
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_12_317.jpg;0;0.05151031;0;2.273614;138.0524;111.7246;1.202075;74.16869;-0.0004539206
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_12_359.jpg;0;0;0;2.269487;138.0773;111.8108;1.137559;74.1595;-0.0004009791
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_12_399.jpg;0;0;0;2.264793;138.1019;111.8966;1.056853;74.15078;-0.0003397396
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_12_442.jpg;0;0;0;2.260102;138.1265;111.982;0.9627807;74.14229;-0.0002211586
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_12_483.jpg;0;0;0;2.255391;138.151;112.067;0.8582225;74.13407;-6.417363E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_12_525.jpg;0;0;0;2.25063;138.1754;112.1516;0.7458975;74.12637;0.0006738779
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_12_568.jpg;0;0;0;2.245837;138.2118;112.2782;0.5679075;74.11791;0.007464929
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_12_609.jpg;0;0;0;2.241008;138.2358;112.3623;0.4461012;74.11452;0.01597523
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_12_651.jpg;0;0;0;2.23615;138.2598;112.4462;0.3240505;74.11296;0.0275463
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_12_693.jpg;0;0;0;2.231262;138.2837;112.5299;0.2028409;74.1129;0.04130408
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_12_739.jpg;0;0;0;2.223871;138.3075;112.6135;0.08138993;74.11297;0.05410547
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_12_780.jpg;0;0;0.07462589;2.216039;138.3312;112.6968;359.9591;74.11306;0.06563356
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_12_820.jpg;0;0;0.1983048;2.194969;138.3549;112.7793;359.8317;74.10807;0.06404465
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_12_862.jpg;0;0;0.3232599;2.157041;138.3783;112.8601;359.6828;74.09931;0.04965198
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_12_905.jpg;0;0;0.4489545;2.103533;138.4009;112.9383;359.4951;74.08821;0.02333723
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_12_946.jpg;0;0;0.574281;2.03326;138.4224;113.0132;359.2575;74.08086;-0.001976785
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_12_989.jpg;0;0;0.6995487;1.945886;138.4518;113.1178;358.7895;74.09121;-0.001772443
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_13_030.jpg;0;0;0.8259166;1.853987;138.4704;113.1832;358.4709;74.10014;-0.002859439
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_13_072.jpg;0;0;0.9493297;1.784548;138.4888;113.2477;358.258;74.11335;-0.001864757
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_steer_when mostly red_pixels set 4\IMG\robocam_2020_12_15_18_31_13_113.jpg;0;0;1;1.707241;138.5067;113.3108;358.1376;74.13055;-0.002233371
