Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_54_841.jpg;-8.456688;0;0;0;100.0957;89.09439;0.0002413339;231.0996;3.753883E-06
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_54_883.jpg;-10.30347;0;0;0;100.0957;89.09439;0.0002408393;229.9746;9.219104E-06
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_54_924.jpg;-12.16871;0;0;0;100.0957;89.09439;0.0002394654;228.6481;1.441446E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_54_971.jpg;-14.25804;0;0;0;100.0957;89.09439;0.0002382634;226.2302;2.185269E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_55_013.jpg;-15;0;0;0;100.0957;89.09439;0.0002368251;224.4302;2.785368E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_55_054.jpg;-15;0;0;0;100.0957;89.09439;0.0002344266;222.6303;3.331737E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_55_096.jpg;-15;0;0;0;100.0957;89.09439;0.0002324294;220.8303;3.733193E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_55_137.jpg;-15;0;0;0;100.0957;89.09439;0.0002302411;219.0303;4.055816E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_55_179.jpg;-15;0;0;0;100.0957;89.09439;0.000227854;217.2303;4.379776E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_55_221.jpg;-15;0;0;0;100.0957;89.09439;0.0002275436;215.4303;4.635221E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_55_262.jpg;-14.59645;0;0;0;100.0957;89.09439;0.0002268771;213.6304;4.862342E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_55_304.jpg;-12.73878;0;0;0;100.0957;89.09439;0.0002272639;211.9876;4.855344E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_55_345.jpg;-10.87078;0;0;0;100.0957;89.09439;0.0002277552;210.548;4.750739E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_55_391.jpg;-8.812855;0;0;0;100.0957;89.09439;0.0002276402;208.8042;4.297627E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_55_434.jpg;-6.927971;0;0;0;100.0957;89.09439;0.0002282714;207.9272;3.834952E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_55_474.jpg;-5.063612;0;0;0;100.0957;89.09439;0.000228283;207.2534;3.232594E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_55_516.jpg;-3.17889;0;0;0;100.0957;89.09439;0.0002283591;206.7815;2.6407E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_55_557.jpg;-1.317222;0;0;0;100.0957;89.09439;0.0002291185;206.5342;1.989721E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_55_599.jpg;0;0;0;0;100.0957;89.09439;0.0002302237;206.5004;1.309916E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_55_641.jpg;0;0;0;0;100.0957;89.09439;0.000231346;206.5004;6.012469E-06
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_55_687.jpg;0;0;0;0;100.0957;89.09439;0.0002326327;206.5004;2.825481E-07
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_55_729.jpg;0;0;0;0;100.0957;89.09439;0.0002352195;206.5004;-8.156876E-06
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_55_771.jpg;0;0;0;0;100.0957;89.09439;0.0002368823;206.5004;-1.32776E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_55_813.jpg;0;0;0;0;100.0957;89.09439;0.0002382858;206.5004;-1.818222E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_55_853.jpg;0;0;0;0;100.0957;89.09439;0.0002395554;206.5004;-2.266768E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_55_895.jpg;0;0;0;0;100.0957;89.09439;0.0002408035;206.5004;-2.691547E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_55_937.jpg;0;0;0;0;100.0957;89.09439;0.0002422937;206.5004;-3.01349E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_55_979.jpg;0;0;0;0;100.0957;89.09439;0.0002438792;206.5004;-3.229137E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_56_020.jpg;0;0;0;0;100.0957;89.09439;0.0002453523;206.5004;-3.426632E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_56_062.jpg;0;0;0;0;100.0957;89.09439;0.0002463501;206.5004;-3.628441E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_56_104.jpg;0;0;0;0;100.0957;89.09439;0.0002473048;206.5004;-3.782719E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_56_145.jpg;0;0;0;0;100.0957;89.09439;0.0002481818;206.5004;-3.904155E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_56_187.jpg;0;0;0;0;100.0957;89.09439;0.000248981;206.5004;-3.992749E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_56_228.jpg;0;0;0;0;100.0957;89.09439;0.0002499402;206.5004;-4.046347E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_56_270.jpg;0;0;0;0;100.0957;89.09439;0.0002503594;206.5004;-4.032958E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_56_312.jpg;0;0;0;0;100.0957;89.09439;0.0002507354;206.5004;-3.972038E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_56_354.jpg;0;0;0;0;100.0957;89.09439;0.0002508868;206.5004;-3.874816E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_56_400.jpg;0;0;0;0;100.0957;89.09439;0.000250995;206.5004;-3.730063E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_56_441.jpg;0;0;0;0;100.0957;89.09439;0.0002508787;206.5004;-3.549009E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_56_483.jpg;-1.345473;0;0;0;100.0957;89.09439;0.0002502253;206.4445;-3.306921E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_56_525.jpg;-3.391641;0;0;0;100.0957;89.09439;0.000249364;206.1525;-2.970421E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_56_567.jpg;-5.250878;0;0;0;100.0957;89.09439;0.0002481155;205.6575;-2.523927E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_56_608.jpg;-6.346592;0;0;0;100.0957;89.09439;0.0002460635;204.9364;-2.061587E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_56_649.jpg;-4.477832;0;0;0;100.0957;89.09439;0.0002439344;203.9932;-1.330004E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_56_691.jpg;-2.619876;0;0;0;100.0957;89.09439;0.0002427797;203.6337;-1.090189E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_56_733.jpg;-0.7335709;0;0;0;100.0957;89.09439;0.0002403253;203.5001;-8.802514E-06
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_56_775.jpg;0;0;0;0;100.0957;89.09439;0.0002386225;203.5001;-6.983822E-06
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_56_817.jpg;0;0;0;0;100.0957;89.09439;0.0002366826;203.5001;-5.192918E-06
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_56_862.jpg;0;0;0;0;100.0957;89.09439;0.0002346258;203.5001;-3.223518E-06
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_56_904.jpg;0;0;0;0;100.0957;89.09439;0.0002326552;203.5001;-1.580372E-06
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_56_949.jpg;0;0;0;0;100.0957;89.09439;0.000230152;203.5001;9.64625E-08
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_56_992.jpg;0;0;0;0;100.0957;89.09439;0.0002286803;203.5001;1.173378E-06
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_57_034.jpg;0;0;0;0;100.0957;89.09439;0.0002272086;203.5001;2.250281E-06
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_57_075.jpg;0;0.0990126;0;0;100.0955;89.0943;0.005025949;203.4978;2.62156E-06
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_57_120.jpg;0;0.2369421;0;0.01762169;100.0945;89.09384;0.03081949;203.4787;7.707309E-06
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_57_162.jpg;0;0.3618461;0;0.0187365;100.0938;89.09357;0.04419044;203.5363;1.728225E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_57_204.jpg;0;0.4880498;0;0.03089125;100.0924;89.09293;0.07657112;203.5424;-4.385598E-06
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_57_245.jpg;0;0.6116246;0;0.04811914;100.0903;89.09205;0.1191809;203.4828;0.0001607966
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_57_286.jpg;0;0.7366625;0;0.07800457;100.087;89.09059;0.1914847;203.5289;-1.025868E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_57_329.jpg;0;0.8609663;0;0.08539233;100.0796;89.08739;0.3435529;203.5078;3.106991E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_57_371.jpg;0;0.9873437;0;0.141019;100.0723;89.08424;0.4866558;203.446;-0.0004400961
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_57_413.jpg;0;1;0;0.1507342;100.0641;89.08076;0.6283973;203.4392;-2.185258E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_57_454.jpg;0;1;0;0.1818092;100.0541;89.07646;0.7939585;203.4212;-0.001374547
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_57_495.jpg;0;1;0;0.2338749;100.0422;89.07133;0.9774771;203.4203;-0.0009685338
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_57_537.jpg;0;1;0;0.2729496;100.0295;89.06586;1.154283;203.4102;-0.000694419
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_57_579.jpg;0;1;0;0.3176538;100.0158;89.05999;1.306821;203.3679;-0.001098132
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_57_624.jpg;0;1;0;0.3287027;100.0037;89.05516;1.309851;203.434;-0.004256214
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_57_671.jpg;0;1;0;0.3852596;99.98522;89.04744;1.163303;203.4093;-0.0007572398
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_57_713.jpg;0;1;0;0.4284522;99.97048;89.04113;1.101488;203.3175;0.0003049602
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_57_758.jpg;0;1;0;0.4717697;99.95373;89.03394;1.078829;203.3073;0.0003023428
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_57_803.jpg;0;1;0;0.5051573;99.93515;89.02605;1.087484;203.1794;0.0008477364
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_57_845.jpg;0;1;0;0.5419002;99.91525;89.01759;1.113534;203.2083;-0.001187984
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_57_892.jpg;0;1;0;0.5627396;99.88277;89.00376;1.185851;203.2105;-0.0003491615
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_57_933.jpg;0;1;0;0.5824277;99.86015;88.99416;1.222784;203.181;-0.0007783919
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_57_978.jpg;0;1;0;0.6519975;99.83569;88.98375;1.261954;203.1063;-0.0002515507
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_58_020.jpg;0;1;0;0.6639369;99.81169;88.97358;1.232336;203.0768;-0.001239753
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_58_062.jpg;0;1;0;0.7187256;99.78608;88.96274;1.201924;203.0711;-0.0009321523
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_58_108.jpg;0;1;0;0.7539191;99.74478;88.94525;1.18769;203.1363;-0.000444965
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_58_151.jpg;0;1;0;0.7922398;99.71529;88.93283;1.202801;203.0903;-0.000346495
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_58_196.jpg;0;1;0;0.8089406;99.68492;88.92002;1.207787;203.0744;-0.001028279
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_58_246.jpg;0;1;0;0.8758717;99.65304;88.90656;1.218346;203.027;-0.0005349568
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_58_287.jpg;0;1;0;0.9063326;99.61983;88.89258;1.227597;203.0258;-0.001176343
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_58_330.jpg;0;1;0;0.9415533;99.56814;88.87083;1.225564;203.0619;-0.000886153
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_58_371.jpg;0;1;0;0.9737366;99.53208;88.85567;1.221985;203.0584;-0.0008177809
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_58_416.jpg;0;1;0;1.016144;99.49493;88.84002;1.21415;203.0536;-0.0007924798
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_58_458.jpg;0;1;0;1.044484;99.45674;88.82394;1.211056;203.0245;-0.0002307305
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_58_500.jpg;0;1;0;1.076375;99.41721;88.80733;1.216213;203.0586;-0.001327223
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_58_545.jpg;0;1;0;1.113294;99.3763;88.79011;1.224177;203.0605;-0.000762327
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_58_592.jpg;0;1;0;1.143725;99.31304;88.76347;1.224243;203.0494;-0.0007563494
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_58_634.jpg;0;1;0;1.1732;99.26952;88.74515;1.222455;203.0197;-0.0006204078
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_58_676.jpg;0;1;0;1.204708;99.22474;88.7263;1.226899;202.9934;-0.000715306
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_58_717.jpg;0;1;0;1.234562;99.17889;88.70705;1.227884;202.985;-0.0009063822
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_58_763.jpg;0;1;0;1.282907;99.13171;88.68723;1.234527;202.959;-0.0007308932
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img_with_narrow path obstacles & with path\IMG\robocam_2020_12_15_17_51_58_803.jpg;0;1;0;1.313127;99.08354;88.66703;1.233776;202.9523;-0.0009262923
