Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_24_964.jpg;0;0;0;0;97.70483;87.04349;0.0002348035;136.7146;1.304468E-06
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_25_014.jpg;0;0;0;0;97.70483;87.04349;0.0002348035;136.7146;1.304468E-06
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_25_055.jpg;0;0;0;0;97.70483;87.04349;0.0002348035;136.7146;1.304468E-06
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_25_102.jpg;0;0;0;0;97.70483;87.04349;0.0002348035;136.7146;1.304468E-06
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_25_143.jpg;0;0;0;0;97.70483;87.04349;0.0002348035;136.7146;1.304468E-06
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_25_189.jpg;0;0;0;0;97.70483;87.04349;0.0002348035;136.7146;1.304468E-06
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_25_230.jpg;0;0;0;0;97.70483;87.04349;0.0002348035;136.7146;1.304468E-06
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_25_277.jpg;0;0;0;0;97.70483;87.04349;0.0002348035;136.7146;1.304468E-06
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_25_322.jpg;0;0;0;0;97.70483;87.04349;0.0002348035;136.7146;1.304468E-06
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_25_372.jpg;0;0;0;0;97.70483;87.04349;0.0002348035;136.7146;1.304468E-06
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_25_418.jpg;0;0;0;0;97.70483;87.04349;0.0002348035;136.7146;1.304468E-06
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_25_460.jpg;0;0.0995817;0;0;97.70458;87.04372;0.007992311;136.7419;-3.75256E-06
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_25_505.jpg;0;0.2252472;0;0;97.70442;87.04388;0.0126243;136.7527;-5.778897E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_25_547.jpg;0;0.361425;0;0.02337133;97.70359;87.04465;0.03635585;136.7578;-3.162715E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_25_594.jpg;0;0.4977666;0;0.02841934;97.70129;87.04682;0.1019469;136.7717;-9.973825E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_25_635.jpg;0;0.6248175;0;0.05470527;97.69895;87.04902;0.1658985;136.7698;-6.542067E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_25_676.jpg;0;0.7497558;0;0.07424447;97.69583;87.05194;0.248121;136.7774;-6.526093E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_25_722.jpg;0;0.8754162;0;0.09425192;97.69134;87.05617;0.3654561;136.6669;0.000648441
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_25_768.jpg;0;1;0;0.1385562;97.68593;87.06129;0.4929939;136.5919;-4.68659E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_25_809.jpg;0;0.9622804;0;0.1816417;97.67883;87.06798;0.6518762;136.6455;-0.000950525
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_25_851.jpg;0;0.8367715;0;0.1937344;97.67133;87.0751;0.8014442;136.5694;0.000278811
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_25_901.jpg;0;0.6988306;0;0.2406213;97.65823;87.08759;1.039438;136.4603;0.0003439406
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_25_951.jpg;0;0.5491666;0;0.2585901;97.64898;87.09642;1.179089;136.5627;-0.001361177
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_25_998.jpg;0;0.3999922;0;0.2794524;97.63549;87.10947;1.276717;136.5519;-0.002493104
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_26_039.jpg;0;0.2743966;0;0.3128912;97.62693;87.11771;1.235469;136.5387;-0.001137891
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_26_081.jpg;0;0.1495396;0;0.3101846;97.61903;87.12519;1.138218;136.346;0.001984828
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_26_123.jpg;0;0.03606369;0;0.3223117;97.61066;87.13327;1.052414;136.2234;0.0005881625
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_26_168.jpg;0;0;0;0.3172632;97.60287;87.14074;0.9442588;136.2172;-0.0003855845
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_26_214.jpg;0;0.1118589;0;0.3045912;97.59156;87.15159;0.7649925;136.189;-0.001522894
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_26_256.jpg;0;0.23655;0;0.3286245;97.58324;87.15958;0.6690511;136.2585;-0.003616058
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_26_297.jpg;0;0.3612165;0;0.3316364;97.57455;87.16788;0.5824521;136.0928;-0.002519443
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_26_343.jpg;0;0.4511733;0;0.3473017;97.56558;87.17651;0.5039687;136.099;-0.004088146
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_26_385.jpg;0;0.3255681;0;0.3478584;97.55656;87.18519;0.4260929;136.0366;-0.005015458
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_26_426.jpg;0;0.2001999;0;0.3658284;97.54699;87.19441;0.3647724;136.1218;359.9929
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_26_467.jpg;0;0.08698887;0;0.3809038;97.53634;87.20464;0.3368496;136.1234;359.9919
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_26_509.jpg;0;0;0;0.365521;97.52599;87.2146;0.2983194;136.0905;359.9913
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_26_551.jpg;0;0;0;0.372087;97.51582;87.22437;0.2531713;136.0962;359.9904
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_26_597.jpg;0;0;0;0.3713119;97.50064;87.23898;0.183539;136.0964;359.9894
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_26_639.jpg;0;0;0;0.370521;97.49055;87.24869;0.1369541;136.0964;359.9889
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_26_681.jpg;0;0;0;0.3697169;97.48048;87.25838;0.09099668;136.0964;359.9886
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_26_726.jpg;0;0;0;0.3684874;97.47041;87.26807;0.04625001;136.0964;359.9883
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_26_768.jpg;0;0;0;0.3676534;97.46035;87.27775;0.003234326;136.0964;359.9882
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_26_814.jpg;0;0;0;0.3668091;97.44525;87.29227;359.9429;136.0963;359.9882
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_26_860.jpg;0;0;0;0.3659558;97.43517;87.30197;359.9061;136.0963;359.9883
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_26_901.jpg;0;0.1010526;0;0.3437745;97.42533;87.31145;359.8645;136.0913;359.9886
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_26_951.jpg;0;0.2385618;0;0.3640421;97.41514;87.32125;359.8363;136.0638;359.989
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_26_994.jpg;0;0.3748881;0;0.3699947;97.39951;87.33635;359.8105;135.9349;359.9886
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_27_039.jpg;0;0.5014803;0;0.3738671;97.38821;87.34727;359.8227;136.0539;359.9885
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_27_084.jpg;0;0.4238646;0;0.411918;97.3762;87.35886;359.8576;136.0852;359.989
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_27_126.jpg;0;0.3003789;0;0.4290683;97.36325;87.37134;359.9206;135.9954;359.9895
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_27_168.jpg;0;0.1756692;0;0.4354834;97.34985;87.38428;-0.004225329;135.9814;359.9899
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_27_210.jpg;0;0.06076141;0;0.4357474;97.33637;87.3973;0.06976603;135.8358;359.9904
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_27_251.jpg;0;0;0;0.4387781;97.32298;87.41029;0.1371019;135.8518;359.99
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_27_293.jpg;0;0;0;0.4378055;97.30301;87.42967;0.2266707;135.8503;359.9895
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_27_335.jpg;0;0;0;0.4369548;97.28986;87.44244;0.2750775;135.8503;359.9894
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_27_377.jpg;0;0;0;0.4361151;97.27686;87.45506;0.3144878;135.8503;359.9893
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_27_419.jpg;0;0;0;0.4352835;97.26399;87.46754;0.3450767;135.8502;359.9894
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_27_460.jpg;0;0;0;0.4344575;97.25125;87.47991;0.3671276;135.8502;359.9895
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_27_501.jpg;0;0;0;0.4332272;97.23863;87.49213;0.380028;135.8507;359.9908
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_27_543.jpg;0;0;0;0.4323998;97.22614;87.50423;0.3849902;135.8513;359.9924
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_27_588.jpg;0;0;0;0.4315705;97.21375;87.51623;0.3831508;135.8517;359.9938
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_27_635.jpg;0;0;0;0.4307383;97.19537;87.53405;0.3693758;135.852;-0.005168026
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_27_681.jpg;0;0;0;0.4299018;97.18324;87.54582;0.3533885;135.852;-0.004855556
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_27_722.jpg;0;0;0;0.4286337;97.1712;87.55752;0.3324404;135.852;-0.00452609
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_27_772.jpg;0;0.0640602;0;0.4060144;97.15974;87.56863;0.2909074;135.8519;-0.00417516
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_27_814.jpg;0;0.18783;0;0.4157399;97.14228;87.58559;0.235056;135.8565;-0.003626161
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_27_856.jpg;0;0.3244212;0;0.4251378;97.13039;87.59714;0.2052045;135.8537;-0.003184356
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_27_901.jpg;0;0.3610581;0;0.4400967;97.11765;87.60952;0.2014663;135.7866;-0.002732426
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_27_943.jpg;0;0.235476;0;0.4528383;97.10447;87.62233;0.2095833;136.0153;-0.003456506
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_27_990.jpg;0;0.09739567;0;0.4543959;97.09151;87.63483;0.2065773;136.1094;-0.002240476
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_28_036.jpg;0;0;0;0.4594899;97.07117;87.65435;0.2253626;136.2555;0.000830368
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_28_081.jpg;0;0;0;0.4718744;97.05731;87.66763;0.2440076;136.2563;0.003586455
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_28_128.jpg;0;0;0;0.4704595;97.04356;87.68079;0.256326;136.2563;0.006154455
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_28_172.jpg;0;0;0;0.4695136;97.0299;87.69386;0.2626532;136.2563;0.008511919
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_28_218.jpg;0;0;0;0.4685668;97.00961;87.71329;0.2617821;136.2563;0.01163249
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_28_260.jpg;0;0;0;0.4676177;96.99619;87.72614;0.2549446;136.2563;0.01342768
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_28_305.jpg;0;0;0;0.466187;96.98286;87.7389;0.2436648;136.2563;0.01499156
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_28_347.jpg;0;0;0;0.4652271;96.9696;87.75158;0.2284536;136.2563;0.01632342
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_28_393.jpg;0;0;0;0.4642613;96.94984;87.77049;0.1994088;136.2563;0.01789028
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_28_434.jpg;0;0;0;0.4632889;96.93675;87.78304;0.1766642;136.2564;0.01865382
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_28_481.jpg;0;0;0;0.4623096;96.92371;87.79552;0.1518248;136.2564;0.01920032
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_28_531.jpg;0;0;0;0.4608269;96.91073;87.80796;0.1253991;136.2564;0.01953761
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_28_571.jpg;0;0;0;0.4598292;96.89777;87.82036;0.09787886;136.2564;0.01967472
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_28_616.jpg;0;0;0;0.4588241;96.87842;87.8389;0.0555604;136.2564;0.01952934
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_28_660.jpg;0;0;0;0.457812;96.86556;87.85121;0.02728422;136.2564;0.01921637
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_28_701.jpg;0;0;0;0.4562809;96.85272;87.86351;-0.0005834588;136.2564;0.01874587
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_28_743.jpg;0;0;0;0.4552524;96.8399;87.87579;359.9723;136.2564;0.01813128
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_28_790.jpg;0;0;0;0.4542183;96.82709;87.88805;359.9463;136.2564;0.01738673
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_28_831.jpg;0;0;0;0.4531791;96.81429;87.9003;359.9216;136.2564;0.01652749
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_28_877.jpg;0;0;0;0.4521356;96.79513;87.91865;359.8876;136.2564;0.01505622
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_28_919.jpg;0;0;0;0.4510883;96.78236;87.93088;359.8672;136.2565;0.01397525
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_28_961.jpg;0;0;0;0.4500382;96.76959;87.9431;359.8489;136.2564;0.01283059
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_29_005.jpg;0;0;0;0.448459;96.75684;87.95531;359.8326;136.2565;0.01163736
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_29_051.jpg;0;0;0;0.4474048;96.74409;87.96753;359.8185;136.2564;0.01040907
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_29_093.jpg;0;0;0;0.4463502;96.72496;87.98584;359.8014;136.2565;0.008530202
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_29_139.jpg;0.937116;0;0;0.445296;96.71217;87.998;359.7927;136.265;0.008596889
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_29_181.jpg;2.831517;0;0;0.4441804;96.69923;88.00999;359.7859;136.3112;0.01401937
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_29_230.jpg;4.899879;0;0;0.4422821;96.68613;88.02176;359.7809;136.3986;0.02481606
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_29_272.jpg;6.953692;0;0;0.4409063;96.67287;88.03333;359.7772;136.5256;0.04068379
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_29_322.jpg;9.023783;0;0;0.4393553;96.65268;88.05025;359.7751;136.793;0.07254571
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_29_364.jpg;11.06733;0;0;0.4366919;96.63902;88.06125;359.7773;137.0195;0.09727333
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_29_411.jpg;13.12845;0;0;0.4346672;96.62518;88.07199;359.7816;137.2824;0.1247576
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_29_451.jpg;11.25913;0;0;0.4333878;96.61131;88.08261;359.7881;137.5557;0.1508983
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_29_501.jpg;9.170621;0;0;0.4326431;96.59064;88.09875;359.8022;137.8984;0.1771395
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_29_543.jpg;7.117514;0;0;0.4315119;96.577;88.10965;359.8134;138.0806;0.1865427
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_29_585.jpg;5.413102;0;0;0.431165;96.5635;88.1207;359.8253;138.2193;0.188822
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_29_626.jpg;3.544527;0;0;0.4299292;96.55013;88.13185;359.8376;138.3233;0.185552
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_29_672.jpg;1.293996;0;0.0255837;0.4290212;96.53692;88.14314;359.8499;138.3861;0.1758109
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_29_718.jpg;0;0;0.1615662;0.3948697;96.52084;88.15733;359.7668;138.2693;0.1492117
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_29_764.jpg;0;0;0.299115;0.1608619;96.51785;88.16019;359.5006;138.2605;0.1163547
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_29_806.jpg;0;0;0.4232787;0.1387075;96.51774;88.16026;359.1898;138.2606;0.06083009
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_29_847.jpg;0;0;0.5495766;0.1244968;96.51763;88.16034;358.911;138.2605;-0.002034029
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_29_888.jpg;0;0;0.6625149;0.09530686;96.51753;88.1604;358.6841;138.2605;359.9585
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_29_930.jpg;0;0;0.7878118;0.05319612;96.51745;88.16045;358.5499;138.263;359.9542
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_29_972.jpg;0;0;0.9132793;-0.03291196;96.51727;88.16042;358.5587;138.2885;0.01565553
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_30_014.jpg;0;0;1;-0.05500552;96.5173;88.16045;358.752;138.2846;0.0420733
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_30_060.jpg;0;0;1;-0.07486092;96.51736;88.16041;358.9208;138.2843;0.03392565
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_30_102.jpg;0;0;0;-0.07644802;96.51742;88.16035;359.0915;138.2841;0.02515667
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\IMG\robocam_2020_12_15_22_42_30_147.jpg;0;0;0;-0.07598775;96.51748;88.1603;359.2615;138.2839;0.01668199
